datetime_baru,Sentences,score,isEdited,title,Preprocess_Sentences,prob_keyakinan,sentiment,sentences_wordCloud,Topic,,,,
1/19/2024 10:56,Tidak bermanfaat  dan Terimakasih,5,FALSE,Ulasan,tidak bermanfaat terima kasih,0.39342982,negative,bermanfaat terima kasih,,,,,
1/19/2024 10:27,"Aplikasi nya mudah di pakai , fitur nya juga lengkap",5,FALSE,Mantap BSI,aplikasi nya mudah pakai fitur nya lengkap,0.9999733,positive,nya mudah pakai fitur nya lengkap,,,,,
1/19/2024 9:48,"masyaallah keren banget, aku baru pertama punya app ini ternyata membantu sekali. terimakasih buat BSI sukses terus dan semoga selalu membantu bagi kita semu",5,FALSE,aplikasi bank yang sangat bermanfaat,masyaallah keren banget app membantu terima kasih bsi sukses semoga membantu semu,0.9999791,positive,masyaallah keren banget app membantu terima kasih sukses semoga membantu semu,,,,,
1/19/2024 8:33,Saya jadi lebih mudah dan cepat,5,FALSE,BSI MANTAP,mudah cepat,0.9999769,positive,mudah cepat,,,,,
1/19/2024 7:42,Aplikasi keren,5,FALSE,Sangat membantu,aplikasi keren,0.9999642,positive,keren,,,,,
1/19/2024 4:51,bsi mobile enak banget dipakainya top banget dahh,5,FALSE,Gampang banget dipakai,bsi mobile enak banget dipakainya top banget dah,0.9999719,positive,enak banget dipakainya top banget dah,,,,,
1/19/2024 3:02,Alhamdullilah aman,5,FALSE,BSI Mantab,alhamdulillah aman,0.99996954,positive,alhamdulillah aman,,,,,
1/19/2024 2:58,Pelayanan ok,5,FALSE,BSI mantap,pelayanan oke,0.9992388,positive,pelayanan oke,,,,,
1/19/2024 2:32,Alhamdulillah mantap BSI,5,FALSE,Alhamdulillaah,alhamdulillah mantap bsi,0.9999714,positive,alhamdulillah mantap,,,,,
1/18/2024 23:46,alhamdulillah aman,5,FALSE,mantab bsi,alhamdulillah aman,0.99996954,positive,alhamdulillah aman,,,,,
1/18/2024 23:07,makin nyaman pakai BSI sekarang,5,FALSE,Mantap,nyaman pakai bsi,0.999949,positive,nyaman pakai,,,,,
1/18/2024 18:08,"Keren sih ini
Gampang di pakai",5,FALSE,BSI MANTAP,keren sih gampang pakai,0.9999772,positive,keren sih gampang pakai,,,,,
1/18/2024 17:55,Apk Tidak Bermanfaat Dan Terimakasih,1,FALSE,Tidak bermanfaat,tidak bermanfaat terima kasih,0.39342982,negative,bermanfaat terima kasih,,,,,
1/18/2024 17:43,"Saya sendiri sudah memakai BSI mobile 1 tahun sampai dgn sekarang, honest review dari saya, BSI terbaik karena kemudahan dan keamanan yang diberika kepada nasabah, terlebih lagi tidak ada biaya admin yang sangat membuat nasabah senang",5,FALSE,Keren sih ini,memakai bsi mobile honest review bsi terbaik kemudahan keamanan diberika nasabah tidak biaya admin nasabah senang,0.9999711,positive,memakai 1 honest review terbaik kemudahan keamanan diberika nasabah biaya admin nasabah senang,,,,,
1/18/2024 16:41,Seneng deh pakai aplikasinya kalau gini,5,FALSE,BSI MANTAP,senang deh pakai aplikasinya,0.999974,positive,senang deh pakai aplikasinya,,,,,
1/18/2024 16:30,Aplikasi paling bermanfaat untuk transfer dan lain sebagainya dan juga pelayanan sangat cepat dan ramah,5,FALSE,BSI THE BEAST,aplikasi bermanfaat transfer pelayanan cepat ramah,0.9998783,positive,bermanfaat transfer pelayanan cepat ramah,,,,,
1/18/2024 14:40,"Gampang banget dipakai dan mobile banking enak banget , keren sih 
mantap lah bsi",5,FALSE,easy dipahami,gampang banget dipakai mobile banking enak banget keren sih mantap bsi,0.9999794,positive,gampang banget dipakai banking enak banget keren sih mantap,,,,,
1/18/2024 14:30,"Abis di update jadi makin keren aja ni aplikasinya, aplikasinya gak lemot lancarr pas transaksi🫰🏻",5,FALSE,Bsi mantep,habis pembaruan keren nih aplikasinya aplikasinya tidak lemot lancarr pas transaksi,0.9999522,positive,habis pembaruan keren nih aplikasinya aplikasinya lemot lancarr pas transaksi,,,,,
1/18/2024 14:19,Alhamdulillah pakai bsi makin nyaman di pakainya dan fiturnya lengkap semua tingkatkan terus bsi kerennn sih❤️,5,FALSE,BSI MANTAP,alhamdulillah pakai bsi nyaman pakainya fiturnya lengkap tingkatkan bsi keren sih cinta,0.9999769,positive,alhamdulillah pakai nyaman pakainya fiturnya lengkap tingkatkan keren sih cinta,,,,,
1/18/2024 14:12,"Aplikasinya setelah di update makin nyaman dan transfer kemana aja gampang, mantap pokoknya.",5,FALSE,"MANTAP, GAMPANG DIPAKAI",aplikasinya pembaruan nyaman transfer kemana gampang mantap pokoknya,0.9999431,positive,aplikasinya pembaruan nyaman transfer kemana gampang mantap pokoknya,,,,,
1/18/2024 11:01,Bsi top makin canggih,5,FALSE,Bsi maju terus,bsi top canggih,0.9999445,positive,top canggih,,,,,
1/18/2024 10:51,"keren sih ini karena fiturnya yang lengkap juga aku seneng karena BSI ini alhamdullilah aman sering membagi kebahgiaan kepada anak yatin dan kaum duafa juga,berkah selalu BSI",5,FALSE,BSI aman,keren sih fiturnya lengkap senang bsi alhamdulillah aman membagi kebahgiaan anak yatin kaum duafa berkah bsi,0.9999826,positive,keren sih fiturnya lengkap senang alhamdulillah aman membagi kebahgiaan anak yatin kaum duafa berkah,,,,,
1/18/2024 7:44,Fiturnya lengkap banget dan mudah digunakan 🫰🏻👌🏻,5,FALSE,Mantap BSI,fiturnya lengkap banget mudah sip,0.99997437,positive,fiturnya lengkap banget mudah sip,,,,,
1/18/2024 6:41,"Mbangking BSI makin nyaman dipakai, pemakaian nya mudah dan fiturnya sangat lengkap. BSI the best!",5,FALSE,KEREN!,mbangking bsi nyaman dipakai pemakaian nya mudah fiturnya lengkap bsi the best,0.99997264,positive,mbangking nyaman dipakai pemakaian nya mudah fiturnya lengkap the best,,,,,
1/18/2024 5:37,"Alhamdulillah aman dan nyaman pakainya
Mantab BSI",5,FALSE,Mantullllll,alhamdulillah aman nyaman pakainya mantab bsi,0.9999723,positive,alhamdulillah aman nyaman pakainya mantab,,,,,
=======,,,,,,,,,,,,,
"Semoga berkah deh! Tepok tangannn 👏👏👏""",1,FALSE,Kerennn,aplikasi keren banget susah banget verifikasi masak iya minggu siang bolong heavy traffic giliran antrean pas gilirannya metong aplikasinya ga orang bisa branch verifikasi pimpinan bsi terhormat sekelas baca bank negara indonesia mandiri tidak aktifin mobile bankingnya semoga berkah deh tepok tangannn keren keren keren,0.9997237,positive,keren banget susah banget verifikasi masak iya minggu siang bolong heavy traffic giliran antrean 8 pas gilirannya metong aplikasinya ga orang branch verifikasi pimpinan terhormat sekelas baca bank negara indonesia mandiri aktifin bankingnya semoga berkah deh tepok tangannn keren keren keren,"Permasalahan pada BSI Mobile (Kode Aktivasi, Rekening)",,,,,
3/24/2024 5:28,bank ga jelas,1,FALSE,jelek banget,bank tidak,0.000111224,negative,bank,Transaksi Nasabah pada BSI Mobile,,,,
3/24/2024 5:14,Setelah update malah nge bug aplikasinya dan tidak bisa digunakan. Sering bgt nge bug nya,1,TRUE,Bad sekali,pembaruan nge bug aplikasinya tidak bisa banget nge bug nya,2.16E-05,negative,pembaruan nge bug aplikasinya banget nge bug nya,BSI Mobile Susah digunakan dan Sering Eror,,,,
3/24/2024 4:47,"Ayo dong bikin UI yg lebih bagus, minimal mirip dengan bank2 lain",1,FALSE,Aplikasi UI nya ga seamless,ayo bikin oi bagus minimal bank bank,0.00735181,negative,ayo bikin oi bagus minimal bank bank,Transaksi Nasabah pada BSI Mobile,,,,
3/24/2024 4:42,"mohon dapat diberikan batas waktu untuk bermasalahnya, dan ada pemberitahuan",1,FALSE,sering sekali bermaslaah akhir2 ini,mohon batas bermasalahnya pemberitahuan,0.7125905,positive,mohon batas bermasalahnya pemberitahuan,BSI Mobile Susah digunakan dan Sering Eror,,,,
3/24/2024 3:38,"Sering gangguan, ketika ad error tdak ada info sama sekali ke nasabah",1,FALSE,Bank with not customer focus,gangguan error tidak info nasabah,2.37E-05,negative,gangguan error info nasabah,BSI Mobile Susah digunakan dan Sering Eror,,,,
3/24/2024 2:34,selalu eror mbankingnya gimana sih ini aneh sekali,1,FALSE,buruk,eror mbankingnya sih aneh,4.56E-05,negative,eror mbankingnya sih aneh,BSI Mobile Susah digunakan dan Sering Eror,,,,
3/23/2024 18:54,Please perbaiki jangan sering eror perasan ni bsi sering banget ada gangguan aku bakal balik lagi klo uda diperbaiki ku ganti rating nya,1,FALSE,Sering eror,please perbaiki eror perasan nih bsi banget gangguan diperbaiki ku ganti rating nya,1.00E-05,negative,please perbaiki eror perasan nih banget gangguan diperbaiki ku ganti rating nya,BSI Mobile Susah digunakan dan Sering Eror,,,,
3/23/2024 8:48,"Tolong diperbaiki sistem nya ya. Bayangkan kami yang tinggal di Aceh hanya menggunakan BSI loh, tpi tidak sepadan dengan fasilitas yg diberikan. Apalagi m-banking terlalu sering error. Tidak dapat log-in dan lain-lain.",4,FALSE,Error,tolong diperbaiki sistem nya ya bayangkan tinggal aceh bsi tidak sepadan fasilitas banking error tidak log in,2.26E-05,negative,tolong diperbaiki sistem nya ya bayangkan tinggal aceh sepadan fasilitas banking error log in,BSI Mobile Susah digunakan dan Sering Eror,,,,
3/23/2024 16:28,Terlalu simpel. Masih lebih informatif aplikasi bris online,1,FALSE,.,simpel informatif aplikasi bris online,0.87584955,positive,simpel informatif bris online,Transaksi Nasabah pada BSI Mobile,,,,
3/23/2024 14:30,kok apk ini sering lemot ya,3,FALSE,lemott,kok lemot ya,0.000136782,negative,lemot ya,BSI Mobile Susah digunakan dan Sering Eror,,,,
3/23/2024 14:06,Bsi taek,1,FALSE,BSI taek,bsi tai,0.001741523,negative,tai,Aplikasi Berguna tapi Ribet,,,,
3/23/2024 11:44,Aplikasi mobile bsi selalu error di hp saya pas di buka aplikasi nya langsung keluar,1,FALSE,Aplikasi error,aplikasi mobile bsi error handphone pas buka aplikasi nya langsung,0.14221491,negative,error handphone pas buka nya langsung,BSI Mobile Susah digunakan dan Sering Eror,,,,
3/23/2024 10:53,"Setiap ganti hp dan instal ulang aplikasi bsi mobile hasrus aktivasi, dan harus ke bank lagi, sangat tidak rekomendasi",1,FALSE,Kecewa,ganti handphone instal ulang aplikasi bsi mobile hasrus aktivasi bank tidak rekomendasi,0.002634151,negative,ganti handphone instal ulang hasrus aktivasi bank rekomendasi,"Permasalahan pada BSI Mobile (Kode Aktivasi, Rekening)",,,,
3/23/2024 10:46,Trauma bgt pake bsi aplikasi gangguan mulu,1,FALSE,Trauma,trauma banget pakai bsi aplikasi gangguan mulu,0.001006484,negative,trauma banget pakai gangguan mulu,BSI Mobile Susah digunakan dan Sering Eror,,,,
3/23/2024 10:43,"Sering nge bug, selalu aplikasi error kode 100. Redownload pun gak membantu. Astagfirullah,,",1,FALSE,Lumayan mengecewakan,nge bug aplikasi error kode redownload tidak membantu astagfirullah,3.84E-05,negative,nge bug error kode 100 redownload membantu astagfirullah,BSI Mobile Susah digunakan dan Sering Eror,,,,
3/23/2024 9:44,"Buka aplikasi ga bisa, cuma stuck di logo BSI, sudah install ulang masih tetap,",2,FALSE,Error,buka aplikasi tidak bisa stuck logo bsi install ulang,0.008294202,negative,buka stuck logo install ulang,BSI Mobile Susah digunakan dan Sering Eror,,,,
3/23/2024 9:37,ini kenapa tiba tiba bsi mobile saya tidak bisa dibuka dan disuruh aktivasi ulang? saya chat cs katanya masalah provider jaringan padahal untuk membuka aplikasi/mbanking bank lainnya bisa. tolong ini bagaimana,3,FALSE,bsi mobile eror,bsi mobile tidak bisa dibuka disuruh aktivasi ulang chat rekan penyedia jaringan membuka aplikasi mbanking bank bisa tolong,2.03E-05,negative,dibuka disuruh aktivasi ulang chat rekan penyedia jaringan membuka mbanking bank tolong,"Permasalahan pada BSI Mobile (Kode Aktivasi, Rekening)",,,,
3/23/2024 9:32,sering eror,1,FALSE,"bank paling ga jelas, sering eror",eror,0.000110155,negative,eror,BSI Mobile Susah digunakan dan Sering Eror,,,,
3/23/2024 9:04,Paraahh sekali nya error gabisa ngapa2in.sungguh menghambat semuanya.saya gabisa bayar2 dan transfer,1,FALSE,Sering error,paraahh nya error tidak bisa ngapain sungguh menghambat tidak bisa bayar transfer,4.00E-05,negative,paraahh nya error ngapa2in sungguh menghambat bayar2 transfer,BSI Mobile Susah digunakan dan Sering Eror,,,,
3/23/2024 8:59,Sering banget troble. Tim developernya kembangin lagi. Ga aplikasi psp ga aplikasi bsi mobile sering bgt trobel,2,FALSE,Trobel,banget troble tim developernya kembangkan tidak aplikasi psp tidak aplikasi bsi mobile banget trobel,0.03649059,negative,banget troble tim developernya kembangkan psp banget trobel,BSI Mobile Susah digunakan dan Sering Eror,,,,
3/23/2024 8:55,Buat transfer gagal terus,3,FALSE,Keluhan,transfer gagal,4.98E-05,negative,transfer gagal,"Permasalahan pada BSI Mobile (Kode Aktivasi, Rekening)",,,,
3/23/2024 8:53,"Di saat lgi butuh uang nya malah error aplikasi nya, niat gak sih, rugi bayar admin klo aplikasi kaya gini, mending pindah bank lain",1,FALSE,Aplikasi aneh,butuh uang nya error aplikasi nya niat tidak sih rugi bayar admin aplikasi kayak mending pindah bank,3.30E-05,negative,butuh uang nya error nya niat sih rugi bayar admin kayak mending pindah bank,BSI Mobile Susah digunakan dan Sering Eror,,,,
3/23/2024 8:35,BSI kenap ya akhir-akhir ini Mbanking nya agak lama dan suka eror/gagal ketika melakukan transfer,4,FALSE,BSI,bsi kenap ya mbanking nya suka eror gagal transfer,0.000127525,negative,kenap ya mbanking nya suka eror gagal transfer,BSI Mobile Susah digunakan dan Sering Eror,,,,
3/23/2024 8:07,"menyusahkan, karena uang saya sebagian besar saya simpan di BSI. tp aplikasinya malah sering error.",2,FALSE,sering error,menyusahkan uang simpan bsi aplikasinya error,6.57E-05,negative,menyusahkan uang simpan aplikasinya error,BSI Mobile Susah digunakan dan Sering Eror,,,,
3/23/2024 7:45,"app force close terus, ga bisa dibuka. tolong diperbaiki lah",2,FALSE,aplikasi force close,app force close tidak bisa dibuka tolong diperbaiki,1.73E-05,negative,app force close dibuka tolong diperbaiki,BSI Mobile Susah digunakan dan Sering Eror,,,,
3/23/2024 7:51,Bengek bgt BSI seharian sampai sore ini gw gk bisa pakai aplikasi mobile pdhal lagi urgent mau pakai uang gk bisa transfer eror terusssss 😡😡😡,1,FALSE,Aplikasi Eror,bengek banget bsi seharian sore gue tidak bisa pakai aplikasi mobile urgent pakai uang tidak bisa transfer eror terusssss marah marah marah,2.26E-05,negative,bengek banget seharian sore gue pakai urgent pakai uang transfer eror terusssss marah marah marah,BSI Mobile Susah digunakan dan Sering Eror,,,,
3/23/2024 7:42,Tiap dilakukan transaksi gagal terus,2,FALSE,Mohon diperbaiki,transaksi gagal,0.000244008,negative,transaksi gagal,"Permasalahan pada BSI Mobile (Kode Aktivasi, Rekening)",,,,
3/23/2024 6:59,"App kadang tdk bisa kebuka, pembayaran lewat qris lemot tolong di tingkatkan lgi",4,FALSE,Maaf cuman bisa kasi bintang IV,app kadang tidak bisa kebuka pembayaran qris lemot tolong tingkatkan,5.43E-05,negative,app kadang kebuka pembayaran qris lemot tolong tingkatkan,BSI Mobile Susah digunakan dan Sering Eror,,,,
3/23/2024 7:23,"Aplikasi yg sangat jelek, setiap weekend susah login dan aktifasi, benar benar useless ini app, IT nya gak ada yg peduli kalo appnya lg error, sekelas BUMN spt ini sangat mengecewakan !!!!",1,FALSE,Susah login,aplikasi jelek pekan susah login aktifasi benar benar tidak berguna app it nya tidak peduli aplikasinyya error sekelas badan usaha milik negara surat pemberitahuan tahunan mengecewakan,4.14E-05,negative,jelek pekan susah login aktifasi berguna app it nya peduli aplikasinyya error sekelas badan usaha milik negara surat pemberitahuan tahunan mengecewakan,BSI Mobile Susah digunakan dan Sering Eror,,,,
3/23/2024 7:19,Mending bank konven daripada pake embel” syariah,1,FALSE,Tutup aja banknya,mending bank konven pakai embel syariat,0.0001454,negative,mending bank konven pakai embel syariat,Transaksi Nasabah pada BSI Mobile,,,,
3/23/2024 7:01,Apa ini? Mau d pake transaksi tidak bisa d buka buka yaallah ampun saya😭,1,FALSE,24/03,pakai transaksi tidak bisa buka buka ya allah ampun menangis,0.003326735,negative,pakai transaksi buka buka ya allah ampun menangis,BSI Mobile Susah digunakan dan Sering Eror,,,,
3/23/2024 5:32,min ini knapa m-banking nya ga bisa dibuka😭,4,FALSE,permasalahan,min banking nya tidak bisa dibuka menangis,8.78E-05,negative,min banking nya dibuka menangis,BSI Mobile Susah digunakan dan Sering Eror,,,,
3/23/2024 6:58,"Mobile banking apa motor tua? Error mulu mau pembayaran susah banget, pindahin aja tabungan ente ke tempat lain",1,FALSE,Error mulu,mobile banking motor tua error mulu pembayaran susah banget pindahin tabungan,5.67E-05,negative,banking motor tua error mulu pembayaran susah banget pindahin tabungan,BSI Mobile Susah digunakan dan Sering Eror,,,,
3/23/2024 6:58,"Susah kali masuk bsi banking ini, pembayaran jd terhambat selalu, lemot nya gak kira2. Masuk homelage aja gakbisa. Hadeuhh",3,FALSE,Error terus,susah kali masuk bsi banking pembayaran terhambat lemot nya tidak masuk homelage gakbisa aduh,5.04E-05,negative,susah kali masuk banking pembayaran terhambat lemot nya masuk homelage gakbisa aduh,BSI Mobile Susah digunakan dan Sering Eror,,,,
3/23/2024 6:36,Aplikasi sering kali error dan gabisa diakses,2,FALSE,Error,aplikasi kali error tidak bisa diakses,4.92E-05,negative,kali error diakses,BSI Mobile Susah digunakan dan Sering Eror,,,,
3/23/2024 6:35,"Parah banget setiap di buka keluar keluaran, padahal jaringan bagus dan lagi urgent malah gabisa di buka, parah!!!",1,FALSE,Gabisa di buka apk nya,parah banget buka keluaran jaringan bagus urgent tidak bisa buka parah,7.71E-05,negative,parah banget buka keluaran jaringan bagus urgent buka parah,BSI Mobile Susah digunakan dan Sering Eror,,,,
3/23/2024 6:32,"Banking tolol giliran ada hal urgent malah eror , kacau parah deh",1,FALSE,Sering eror,banking tolol giliran urgent eror kacau parah deh,2.02E-05,negative,banking tolol giliran urgent eror kacau parah deh,BSI Mobile Susah digunakan dan Sering Eror,,,,
3/23/2024 6:30,Sering error,2,FALSE,Error,error,0.000119115,negative,error,BSI Mobile Susah digunakan dan Sering Eror,,,,
3/23/2024 6:22,"Kapok banget pakai bsi apalagi urusan bisnis, bisa kacau dan rusak bisnis kita kalau taruk dana di bank ini.. hancur dah ga bisa transaksi, ga bisa apa2 apa, pada perlu untuk bayar supplier",1,FALSE,Sering nya Eror ini bang,kapok banget pakai bsi urusan bisnis bisa kacau rusak bisnis taruk dana bank hancur tidak bisa transaksi tidak bisa bayar supplier,0.000548582,negative,kapok banget pakai urusan bisnis kacau rusak bisnis taruk dana bank hancur transaksi bayar supplier,BSI Mobile Susah digunakan dan Sering Eror,,,,
3/23/2024 6:14,Gk bisa di pake depeloper sehat?,1,FALSE,Force Close,tidak bisa pakai depeloper sehat,0.027864786,negative,pakai depeloper sehat,BSI Mobile Susah digunakan dan Sering Eror,,,,
3/23/2024 6:12,Plis bsi bukan kali peratama gangguan tpi sdh sangat sering maaf bintang 1,1,FALSE,Kecewa,tolong bsi kali peratama gangguan maaf bintang,0.003107775,negative,tolong kali peratama gangguan maaf bintang 1,BSI Mobile Susah digunakan dan Sering Eror,,,,
3/23/2024 6:06,Setelah di update malah gak bisa dibuka. Tiba2 nutup sendiri. Jari gak bisa transaksi.,1,FALSE,Aplikasi gak bisa dibuka.,pembaruan tidak bisa dibuka menutup jari tidak bisa transaksi,2.91E-05,negative,pembaruan dibuka menutup jari transaksi,BSI Mobile Susah digunakan dan Sering Eror,,,,
3/23/2024 6:05,"Kenapa bsi sering bgt gangguan ya, saya lagi urgent bgt mau transfer ga bisa mau ambil cash ga bisa. 
Okelah kalau nanti udah bisa lagi fix gamau pke bsi lg lngsg saya pindahan tabungan saya ke Bca",1,FALSE,Aplikasi ngedown,bsi banget gangguan ya urgent banget transfer tidak bisa ambil cash tidak bisa okelah bisa fix tidak pakai bsi langsung pindahan tabungan baca,4.55E-05,negative,banget gangguan ya urgent banget transfer ambil cash okelah fix pakai langsung pindahan tabungan baca,BSI Mobile Susah digunakan dan Sering Eror,,,,
3/23/2024 6:04,"Deminya, udah dikasir. Ga bisa transaksi karna gangguan 😡, transfer dana pake atm bank lain pun ga bisa. Gimana ini. Semua dana tertahan 😡😡😡😡😡",1,FALSE,Ga usah nabung dibank ini deh. Pikir lagi,deminya dikasir tidak bisa transaksi gangguan marah transfer dana pakai atm bank tidak bisa dana tertahan marah marah marah marah marah,8.34E-06,negative,deminya dikasir transaksi gangguan marah transfer dana pakai atm bank dana tertahan marah marah marah marah marah,"Permasalahan pada BSI Mobile (Kode Aktivasi, Rekening)",,,,
